0.054600,-1.7649,0.1154,-5.8852
0.054800,-1.6720,0.1071,-5.5693
0.055000,-1.5856,0.1010,-5.2757
0.055200,-1.4951,0.1059,-4.9861
0.055400,-1.3820,0.1407,-4.6587
0.055600,-1.2476,0.1727,-4.2595
0.055800,-1.0730,-1.9175,-2.6914
0.056000,-0.9191,-2.1882,-2.9145
0.056200,-0.7689,-1.9968,-2.7085
0.056400,-0.6267,-1.7142,-2.3399
0.056600,-0.4906,-1.3959,-1.9288
0.056800,-0.3571,-1.0651,-1.5067
0.057000,-0.2274,-0.7285,-1.0871
0.057200,-0.0913,-0.3812,-0.6665
0.057400,0.0488,-0.0241,-0.2368
0.057600,0.1747,0.2597,0.2042
0.057800,0.3163,0.2017,0.7404
0.058000,0.4416,0.1526,1.1362
0.058200,0.5658,0.1743,1.5146
0.058400,0.6784,0.1642,1.9074
0.058600,0.7929,0.1688,2.2837
0.058800,0.9172,0.1856,2.6847
0.059000,1.0468,0.1947,3.1135
0.059200,1.1756,0.1953,3.5533
0.059400,1.3036,0.1944,3.9860
0.059600,1.4296,0.1935,4.4102
0.059800,1.5534,0.1923,4.8317
0.060000,1.6729,0.1865,5.2434
0.060200,1.7795,0.1706,5.6261
0.060400,1.8787,0.1596,5.9716
0.060600,1.9546,0.1312,6.2761
0.060800,2.0156,0.1080,6.5072
0.061000,2.0716,0.1038,6.7040
0.061200,2.1149,0.0851,6.8850
0.061400,2.1320,0.0473,6.9860
0.061600,2.1456,0.0433,7.0357
0.061800,2.1581,0.0461,7.0840
0.062000,2.1725,0.0482,7.1358
0.062200,2.1844,0.0436,7.1850
0.062400,2.1929,0.0381,7.2225
0.062600,2.1993,0.0351,7.2491
0.062800,2.2024,0.0314,7.2677
0.063000,2.2027,0.0281,7.2777
0.063200,2.2030,0.0253,7.2826
0.063400,2.1993,0.0217,7.2799
0.063600,2.1877,0.0092,7.2594
0.063800,2.1300,-0.0558,7.1694
0.064000,2.0359,-0.1138,6.9063
0.064200,1.9346,-0.1190,6.5767
0.064400,1.8287,-0.1233,6.2352
0.064600,1.7287,-0.1187,5.8940
0.064800,1.6337,-0.1105,5.5748
0.065000,1.5468,-0.1025,5.2788
0.065200,1.4542,-0.1114,4.9907
0.065400,1.3430,-0.1428,4.6571
0.065600,1.2114,-0.1703,4.2616
0.065800,1.0389,1.9120,2.6981
0.066000,0.8850,2.1934,2.9258
0.066200,0.7356,2.0032,2.7280
0.066400,0.5927,1.7170,2.3569
0.066600,0.4553,1.3959,1.9410
0.066800,0.3227,1.0663,1.5180
0.067000,0.1915,0.7285,1.0987
0.067200,0.0536,0.3772,0.6766
0.067400,-0.0870,0.0183,0.2417
0.067600,-0.2115,-0.2628,-0.1987
0.067800,-0.3494,-0.2042,-0.7294
0.068000,-0.4773,-0.1572,-1.1240
0.068200,-0.6012,-0.1764,-1.4994
0.068400,-0.7117,-0.1675,-1.8906
0.068600,-0.8266,-0.1746,-2.2697
0.068800,-0.9516,-0.1907,-2.6725
0.069000,-1.0828,-0.1981,-3.1001
0.069200,-1.2104,-0.1959,-3.5377
0.069400,-1.3381,-0.1990,-3.9692
0.069600,-1.4653,-0.1981,-4.4005
0.069800,-1.5918,-0.1962,-4.8228
0.070000,-1.7113,-0.1914,-5.2348
0.070200,-1.8157,-0.1706,-5.6175
0.070400,-1.9135,-0.1602,-5.9560
0.070600,-1.9951,-0.1401,-6.2639
0.070800,-2.0573,-0.1120,-6.5096
0.071000,-2.1084,-0.0974,-6.6979
0.071200,-2.1516,-0.0894,-6.8651
0.071400,-2.1697,-0.0519,-6.9744
0.071600,-2.1839,-0.0458,-7.0251
0.071800,-2.1966,-0.0479,-7.0730
0.072000,-2.2109,-0.0494,-7.1252
0.072200,-2.2236,-0.0452,-7.1740
0.072400,-2.2324,-0.0418,-7.2134
0.072600,-2.2378,-0.0375,-7.2427
0.072800,-2.2422,-0.0339,-7.2600
0.073000,-2.2433,-0.0311,-7.2701
0.073200,-2.2425,-0.0290,-7.2750
0.073400,-2.2376,-0.0247,-7.2723
0.073600,-2.2263,-0.0125,-7.2527
0.073800,-2.1686,0.0531,-7.1572
0.074000,-2.0742,0.1090,-6.8972
0.074200,-1.9716,0.1160,-6.5654
0.074400,-1.8659,0.1190,-6.2252
0.074600,-1.7658,0.1154,-5.8889
0.074800,-1.6729,0.1053,-5.5699
0.075000,-1.5859,0.0970,-5.2751
0.075200,-1.4948,0.1065,-4.9910
0.075400,-1.3837,0.1382,-4.6626
0.075600,-1.2532,0.1679,-4.2644
0.075800,-1.0801,-1.8561,-2.7036
0.076000,-0.9232,-2.1921,-2.9133
0.076200,-0.7704,-1.9996,-2.7168
0.076400,-0.6281,-1.7148,-2.3469
0.076600,-0.4930,-1.4008,-1.9370
0.076800,-0.3624,-1.0746,-1.5171
0.077000,-0.2319,-0.7401,-1.1023
0.077200,-0.0954,-0.3925,-0.6833
0.077400,0.0479,-0.0314,-0.2490
0.077600,0.1772,0.2576,0.1959
0.077800,0.3119,0.2026,0.7321
0.078000,0.4379,0.1505,1.1249
0.078200,0.5615,0.1724,1.4975
0.078400,0.6742,0.1642,1.8897
0.078600,0.7894,0.1700,2.2694
0.078800,0.9131,0.1877,2.6728
0.079000,1.0428,0.1941,3.1031
0.079200,1.1708,0.1926,3.5392
0.079400,1.2981,0.1941,3.9671
0.079600,1.4260,0.1938,4.3962
0.079800,1.5513,0.1910,4.8204
0.080000,1.6683,0.1862,5.2312
0.080200,1.7751,0.1691,5.6142
0.080400,1.8740,0.1587,5.9569
0.080600,1.9543,0.1337,6.2658
0.080800,2.0162,0.1083,6.5065
0.081000,2.0711,0.1013,6.7043
0.081200,2.1126,0.0830,6.8792
0.081400,2.1299,0.0470,6.9790
0.081600,2.1439,0.0446,7.0287
0.081800,2.1574,0.0461,7.0794
0.082000,2.1715,0.0467,7.1331
0.082200,2.1841,0.0433,7.1810
0.082400,2.1926,0.0400,7.2195
0.082600,2.1981,0.0354,7.2475
0.082800,2.2011,0.0327,7.2662
0.083000,2.2033,0.0296,7.2765
0.083200,2.2028,0.0269,7.2820
0.083400,2.1999,0.0217,7.2784
0.083600,2.1871,0.0107,7.2585
0.083800,2.1303,-0.0537,7.1703
0.084000,2.0374,-0.1105,6.9137
0.084200,1.9330,-0.1242,6.5798
0.084400,1.8265,-0.1267,6.2285
0.084600,1.7290,-0.1154,5.8922
0.084800,1.6359,-0.1080,5.5837
0.085000,1.5470,-0.1053,5.2879
0.085200,1.4570,-0.1093,4.9989
0.085400,1.3477,-0.1392,4.6706
0.085600,1.2197,-0.1682,4.2759
0.085800,1.0489,1.8195,2.7229
0.086000,0.8918,2.1989,2.9240
0.086200,0.7407,2.0115,2.7415
0.086400,0.5939,1.7209,2.3676
0.086600,0.4556,1.3990,1.9446
0.086800,0.3244,1.0694,1.5204
0.087000,0.1955,0.7370,1.1069
0.087200,0.0609,0.3934,0.6906
0.087400,-0.0816,0.0317,0.2573
0.087600,-0.2110,-0.2582,-0.1822
0.087800,-0.3482,-0.2075,-0.7227
0.088000,-0.4753,-0.1559,-1.1209
0.088200,-0.5956,-0.1746,-1.4927
0.088400,-0.7103,-0.1675,-1.8836
0.088600,-0.8251,-0.1730,-2.2623
0.088800,-0.9488,-0.1892,-2.6603
0.089000,-1.0778,-0.1965,-3.0882
0.089200,-1.2067,-0.1968,-3.5246
0.089400,-1.3350,-0.1999,-3.9576
0.089600,-1.4643,-0.1987,-4.3898
0.089800,-1.5900,-0.1962,-4.8152
0.090000,-1.7092,-0.1901,-5.2278
0.090200,-1.8133,-0.1697,-5.6093
0.090400,-1.9102,-0.1614,-5.9471
0.090600,-1.9929,-0.1413,-6.2542
0.090800,-2.0576,-0.1157,-6.5035
0.091000,-2.1091,-0.1007,-6.6985
0.091200,-2.1528,-0.0885,-6.8697
0.091400,-2.1700,-0.0501,-6.9762
0.091600,-2.1842,-0.0476,-7.0269
0.091800,-2.1969,-0.0479,-7.0742
0.092000,-2.2106,-0.0491,-7.1249
0.092200,-2.2236,-0.0470,-7.1731
0.092400,-2.2326,-0.0418,-7.2143
0.092600,-2.2378,-0.0363,-7.2417
0.092800,-2.2416,-0.0339,-7.2588
